FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataImporter.java;109;14;1;0;26;28;9;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.5555555555555556;0.2222222222222222;1;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLoader.java;13;1;0;2;2;1;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLoaderContext.java;6;1;0;1;1;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLoaders.java;68;6;1;0;13;6;2;3;5;1.6666666666666667;3;0.07352941176470588;3;0;0;0;0;0;0;0.0;0;-0.5384615384615384;0.23076923076923078;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLocation.java;75;10;1;0;18;64;8;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.42857142857142855;0.2857142857142857;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLocationBindHandler.java;41;6;2;0;12;1;3;2;3;1.5;2;0.07317073170731707;3;0;0;0;0;0;4;2.0;2;1.0;1.0;4;4;0;0;0;0.0;0.0;0.0;0;0.0;1;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLocationNotFoundException.java;34;1;6;0;7;10;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLocationResolver.java;21;1;0;2;4;3;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLocationResolverContext.java;9;1;0;1;3;3;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLocationResolvers.java;92;10;1;0;16;21;2;3;5;1.6666666666666667;3;0.05434782608695652;3;0;0;0;0;0;0;0.0;0;-0.8333333333333334;0.08333333333333333;1;1;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataLocationRuntimeHints.java;61;8;1;0;11;10;4;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataNotFoundAction.java;18;1;1;0;4;0;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataNotFoundException.java;8;1;5;2;1;0;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataNotFoundFailureAnalyzer.java;33;7;2;0;10;1;5;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;2;2;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataProperties.java;59;9;1;0;14;12;5;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.42857142857142855;0.2857142857142857;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataPropertiesRuntimeHints.java;15;1;1;0;2;0;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataResolutionResult.java;20;1;1;0;3;3;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataResource.java;13;1;1;2;1;0;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigDataResourceNotFoundException.java;65;3;6;0;16;55;3;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigTreeConfigDataLoader.java;17;1;1;0;3;0;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigTreeConfigDataLocationResolver.java;43;4;1;0;11;1;2;1;1;1.0;1;0.023255813953488372;1;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\ConfigTreeConfigDataResource.java;39;4;2;0;9;6;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.3333333333333333;0.3333333333333333;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\DelegatingApplicationContextInitializer.java;81;7;1;0;12;28;0;1;4;4.0;4;0.04938271604938271;1;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;1;0.5;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\DelegatingApplicationListener.java;69;9;1;0;5;6;0;1;1;1.0;1;0.014492753623188406;1;0;0;0;0;0;0;0.0;0;-1.0;0.0;1;1;0;0;0;0.0;0.0;0.0;2;0.6666666666666666;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\InactiveConfigDataAccessException.java;60;5;5;0;15;15;6;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\InvalidConfigDataPropertyException.java;96;10;5;0;23;10;6;2;13;6.5;7;0.13541666666666666;4;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;2;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\LocationResourceLoader.java;94;12;1;0;23;21;2;6;6;1.0;1;0.06382978723404255;6;0;0;0;0;0;2;1.0;1;0.0;0.5;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\Profiles.java;162;12;1;0;42;105;6;1;1;1.0;1;0.006172839506172839;1;0;0;0;0;0;0;0.0;0;-0.45454545454545453;0.2727272727272727;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\StandardConfigDataLoader.java;29;3;1;0;10;0;4;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\StandardConfigDataLocationResolver.java;265;38;1;0;63;325;9;2;2;1.0;1;0.007547169811320755;2;0;0;0;0;0;2;2.0;2;-0.7894736842105263;0.10526315789473684;1;2;0;0;0;0.0;0.0;0.0;0;0.0;0;1
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\StandardConfigDataReference.java;59;9;1;0;14;45;4;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.42857142857142855;0.2857142857142857;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\StandardConfigDataResource.java;79;15;2;0;14;45;3;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.2;0.4;0;5;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\config\UnsupportedConfigDataLocationException.java;11;1;5;0;1;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\ConfigurationWarningsApplicationContextInitializer.java;142;18;1;1;24;35;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;1;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\ContextIdApplicationContextInitializer.java;49;4;1;0;9;11;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;1;0.3333333333333333;0;0
spring-boot-project\spring-boot\src\main\java\org\springframework\boot\context\event\ApplicationContextInitializedEvent.java;16;1;1;0;1;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
