FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
src\main\java\io\vertx\core\dns\impl\DefaultAddressResolverProvider.java;17;1;1;0;3;1;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\dns\impl\DnsAddressResolverProvider.java;250;34;1;0;61;44;10;4;9;2.25;6;0.036;5;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;1;2;2;0.06666666666666667;0.13333333333333333;0.13333333333333333;2;0.13333333333333333;1;1
src\main\java\io\vertx\core\dns\impl\DnsClientImpl.java;232;28;1;0;43;85;7;6;62;10.333333333333334;29;0.2672413793103448;20;0;0;0;0;0;0;0.0;0;-0.35714285714285715;0.32142857142857145;0;0;1;2;2;0.06666666666666667;0.13333333333333333;0.13333333333333333;1;0.1;6;1
src\main\java\io\vertx\core\dns\impl\MxRecordImpl.java;31;1;1;0;8;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\dns\impl\RecordDecoder.java;183;23;1;0;15;6;3;6;90;15.0;20;0.4918032786885246;16;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;1;0;0;0;0.0;0.0;0.0;7;0.7777777777777778;6;1
src\main\java\io\vertx\core\dns\impl\SrvRecordImpl.java;63;1;1;0;13;31;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\dns\impl\StartOfAuthorityRecord.java;41;1;1;0;7;21;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\dns\MxRecord.java;8;1;0;1;3;3;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\dns\package-info.java;1;1;1;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\dns\SrvRecord.java;15;1;0;1;8;28;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\AddressHelper.java;31;7;1;0;8;0;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\DeliveryContext.java;9;1;0;1;4;6;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\DeliveryOptions.java;113;10;1;0;32;58;10;1;1;1.0;1;0.008849557522123894;1;0;0;0;0;0;0;0.0;0;-0.7;0.15;0;1;1;8;8;0.07692307692307693;0.6153846153846154;0.6153846153846154;5;0.625;0;1
src\main\java\io\vertx\core\eventbus\EventBus.java;63;1;1;1;25;300;4;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\EventBusOptions.java;326;10;3;0;95;1653;6;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.7435897435897436;0.1282051282051282;0;0;0;13;13;0.0;0.22413793103448276;0.22413793103448276;13;0.52;0;0
src\main\java\io\vertx\core\eventbus\impl\BodyReadStream.java;44;2;2;0;14;0;3;1;1;1.0;1;0.022727272727272728;1;0;0;0;0;0;0;0.0;0;0.7142857142857143;0.8571428571428571;0;0;0;6;6;0.0;1.0;1.0;1;1.0;0;1
src\main\java\io\vertx\core\eventbus\impl\clustered\ClusteredEventBus.java;320;33;4;0;113;253;32;8;86;10.75;31;0.26875;18;5;5;3;3;0;0;0.0;0;-0.37142857142857144;0.3142857142857143;0;0;2;8;8;0.07407407407407407;0.2962962962962963;0.2962962962962963;4;0.3076923076923077;6;1
src\main\java\io\vertx\core\eventbus\impl\clustered\ClusteredHandlerHolder.java;15;1;2;0;1;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\clustered\ClusteredMessage.java;231;21;2;0;46;132;11;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.9166666666666666;0.041666666666666664;0;0;6;17;17;0.3;0.85;0.85;8;0.8;0;0
src\main\java\io\vertx\core\eventbus\impl\clustered\ConnectionHolder.java;136;16;1;0;44;0;20;7;35;5.0;12;0.25735294117647056;8;2;2;1;1;0;0;0.0;0;-0.7647058823529411;0.11764705882352941;0;0;3;4;4;0.5;0.6666666666666666;0.6666666666666666;5;0.38461538461538464;1;1
src\main\java\io\vertx\core\eventbus\impl\clustered\Serializer.java;126;12;1;0;36;0;6;2;11;5.5;6;0.0873015873015873;3;0;0;0;0;0;0;0.0;0;-0.7777777777777778;0.1111111111111111;0;0;2;3;3;0.2222222222222222;0.3333333333333333;0.3333333333333333;2;0.2222222222222222;1;1
src\main\java\io\vertx\core\eventbus\impl\CodecManager.java;167;33;1;0;25;67;7;2;2;1.0;1;0.011976047904191617;2;0;0;0;0;0;0;0.0;0;-0.8064516129032258;0.0967741935483871;0;16;0;3;3;0.0;0.21428571428571427;0.21428571428571427;3;0.125;0;1
src\main\java\io\vertx\core\eventbus\impl\codecs\BooleanMessageCodec.java;25;2;1;0;7;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\codecs\BufferMessageCodec.java;28;1;1;0;11;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\codecs\ByteArrayMessageCodec.java;30;1;1;0;10;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\codecs\ByteMessageCodec.java;25;1;1;0;7;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\codecs\CharMessageCodec.java;25;1;1;0;8;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\codecs\ClusterSerializableCodec.java;55;4;1;0;22;15;4;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.6;0.2;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
